# GeoNames cities (population >= 100k) + aliases. CC-BY 4.0, geonames.org
# match_name<TAB>display_name<TAB>lat<TAB>lon<TAB>population
eastbourne	Eastbourne	50.7687	0.2845	101689
ebetsu	Ebetsu	43.1081	141.5506	133953
ebina	Ebina	35.3812	139.3965	136516
ebolowa	Ébolowa	2.9	11.15	101363
ebute ikorodu	Ebute Ikorodu	6.6009	3.4882	535619
ecatepec de morelos	Ecatepec de Morelos	19.6049	-99.0606	1645352
ede	Ede	7.7363	4.4354	159866
edea	Edéa	3.8	10.1333	103861
edinburgh	Edinburgh	55.9521	-3.1965	514990
edirne	Edirne	41.6772	26.556	180002
edison	Edison	40.5187	-74.4121	102548
edmonton	Edmonton	53.5501	-113.4687	1010899
edogawe	Edogawe	35.6923	139.8731	697932
edéa	Edéa	3.8	10.1333	103861
efon-alaaye	Efon-Alaaye	7.6565	4.9223	279319
eimsbuettel	Eimsbüttel	53.5742	9.9568	269118
eimsbüttel	Eimsbüttel	53.5742	9.9568	269118
eindhoven	Eindhoven	51.4408	5.4778	235691
eixample	Eixample	41.389	2.1618	266477
ejido	Ejido	8.5466	-71.2409	120978
ejigbo	Ejigbo	7.903	4.3136	138357
ekibastuz	Ekibastuz	51.7237	75.3229	121470
el achir	El Achir	36.0639	4.6274	158333
el cajon	El Cajon	32.7948	-116.9625	103679
el daein	El Daein	11.4619	26.1258	264734
el dibir	El Dibir	11.7667	51.2167	200000
el eulma	El Eulma	36.1528	5.6902	145380
el fasher	El Fasher	13.6279	25.3494	252609
el geneina fort	El Geneina Fort	13.4748	22.4574	134264
el jadida	El Jadida	33.2568	-8.5088	212863
el kelaa des srarhna	El Kelaa des Srarhna	32.0512	-7.4108	103982
el limon	El Limón	10.3059	-67.6321	148247
el limón	El Limón	10.3059	-67.6321	148247
el monte	El Monte	34.0686	-118.0276	116732
el mourouj	El Mourouj	36.7136	10.2096	120732
el obeid	El Obeid	13.1842	30.2167	393311
el oued	El Oued	33.3561	6.8632	186525
el paso	El Paso	31.7587	-106.4869	678815
el progreso	El Progreso	15.4	-87.8	100810
el tigre	El Tigre	8.889	-64.2527	222450
el vigia	El Vigía	8.6135	-71.657	162289
el vigía	El Vigía	8.6135	-71.657	162289
elazig	Elazığ	38.6743	39.2232	443363
elazığ	Elazığ	38.6743	39.2232	443363
elbasan	Elbasan	41.1114	20.0822	100903
elblag	Elbląg	54.1522	19.4088	127558
elbląg	Elbląg	54.1522	19.4088	127558
elche	Elche	38.2622	-0.7011	234765
eldoret	Eldoret	0.5204	35.2699	475716
elektrostal'	Elektrostal’	55.7865	38.4571	144387
elektrostal’	Elektrostal’	55.7865	38.4571	144387
elgin	Elgin	42.0373	-88.2812	112111
elista	Elista	46.3079	44.2554	106971
elizabeth	Elizabeth	40.664	-74.2107	129007
elk grove	Elk Grove	38.4088	-121.3716	166913
elmhurst	Elmhurst	40.7365	-73.8779	113364
eloy alfaro	Eloy Alfaro	-2.1692	-79.8399	315724
eluru	Eluru	16.7131	81.1044	218020
emalahleni	Emalahleni	-25.8713	29.2332	373403
embalenhle	eMbalenhle	-26.5333	29.0667	142443
embu das artes	Embu das Artes	-23.6489	-46.8522	259788
eminabad	Eminabad	32.0424	74.26	150646
encheng	Encheng	22.1866	112.3042	110921
enfield town	Enfield Town	51.6515	-0.085	156858
engels	Engels	51.4839	46.1053	196011
enschede	Enschede	52.2183	6.8958	153655
ensenada	Ensenada	31.8715	-116.6007	443807
enshi	Enshi	30.3	109.4833	279185
entebbe	Entebbe	0.0562	32.4795	102600
enterprise	Enterprise	36.0252	-115.2419	108481
enugu	Enugu	6.4413	7.4988	950000
envigado	Envigado	6.1759	-75.5917	163007
epworth	Epworth	-17.89	31.1475	206365
erbil	Erbil	36.1912	44.0094	1612700
erebuni	Erebuni	40.1331	44.5301	129700
eregli	Ereğli	37.5133	34.0467	156253
ereğli	Ereğli	37.5133	34.0467	156253
erfurt	Erfurt	50.9773	11.0354	218793
erlangen	Erlangen	49.591	11.0078	102675
ermelino matarazzo	Ermelino Matarazzo	-23.4947	-46.4739	112333
ermelo	Ermelo	-26.5333	29.9833	100324
erode	Erode	11.3428	77.7274	521891
errachidia	Errachidia	31.9314	-4.4266	100870
erzincan	Erzincan	39.7392	39.4901	150714
erzurum	Erzurum	39.9086	41.2769	767848
escondido	Escondido	33.1192	-117.0864	151038
escuintla	Escuintla	14.301	-90.7882	156313
esenler	Esenler	41.0435	28.8762	520235
esenyurt	Esenyurt	41.027	28.6773	983571
eskisehir	Eskişehir	39.7767	30.5206	921630
eskişehir	Eskişehir	39.7767	30.5206	921630
eslamshahr	Eslamshahr	35.5522	51.235	450000
esmeraldas	Esmeraldas	0.9592	-79.654	218727
esna	Esna	25.2934	32.554	462787
espoo	Espoo	60.2052	24.6522	323910
essen	Essen	51.4566	7.0123	593085
esuk oron	Esuk Oron	4.8029	8.2534	112033
etah	Etah	27.5588	78.6569	131023
etawah	Etāwah	26.7762	79.0213	257448
etobicoke	Etobicoke	43.6442	-79.5699	365000
etwatwa	Etwatwa	-26.1252	28.4547	151866
etāwah	Etāwah	26.7762	79.0213	257448
eugene	Eugene	44.0521	-123.0867	176654
eunapolis	Eunápolis	-16.3775	-39.5803	121067
eunápolis	Eunápolis	-16.3775	-39.5803	121067
evansville	Evansville	37.9748	-87.5559	119943
evaton	Evaton	-26.5333	27.85	725468
everett	Everett	47.979	-122.2021	108010
exeter	Exeter	50.7236	-3.5275	130709
ezeiza	Ezeiza	-34.8544	-58.5247	115021
ezhou	Ezhou	30.4	114.8333	193652
e’zhou	E’zhou	30.3961	114.8865	668727
facatativa	Facatativá	4.8137	-74.3545	141762
facatativá	Facatativá	4.8137	-74.3545	141762
fairfield	Fairfield	38.2494	-122.04	112970
faisalabad	Faisalabad	31.4155	73.0897	3800193
fangchenggang	Fangchenggang	21.7694	108.3566	276315
fanling	Fanling	22.4949	114.1395	263200
faqus	Fāqūs	30.7282	31.797	116945
fardis	Fardīs	35.7555	50.9967	181174
fardīs	Fardīs	35.7555	50.9967	181174
fargo	Fargo	46.8772	-96.7898	118523
faridabad	Faridabad	28.4112	77.3132	1414050
faridpur	Farīdpur	23.6061	89.8406	112187
farrukhabad	Farrukhābād	27.3913	79.5793	241152
farrukhābād	Farrukhābād	27.3913	79.5793	241152
farīdpur	Farīdpur	23.6061	89.8406	112187
fatehpur	Fatehpur	25.9277	80.8127	166480
fatih	Fatih	41.0225	28.9408	356025
favoriten	Favoriten	48.1612	16.3823	201882
fayetteville	Fayetteville	35.0527	-78.8784	201963
fazenda rio grande	Fazenda Rio Grande	-25.6575	-49.3081	148873
feicheng	Feicheng	36.2486	116.7658	968100
feira de santana	Feira de Santana	-12.2667	-38.9667	616272
fendou	Fendou	46.6414	124.8628	226298
fengcheng	Fengcheng	40.4536	124.0717	580000
fenghuang	Fenghuang	27.9356	109.5996	370000
fengshan	Fengshan	22.6266	120.3613	356463
fengxiang	Fengxiang	30.8584	121.4678	1140872
fergana	Fergana	40.3842	71.7843	299200
fernando de la mora	Fernando de la Mora	-25.3386	-57.5217	120167
ferrara	Ferrara	44.838	11.6206	132009
ferraz de vasconcelos	Ferraz de Vasconcelos	-23.5408	-46.3686	179198
fes	Fes	34.0331	-5.0003	1191905
fes al bali	Fès al Bali	34.0701	-4.9547	156000
fianarantsoa	Fianarantsoa	-21.4527	47.0857	203105
firozabad	Fīrozābād	27.1509	78.3978	306409
firozpur	Firozpur	30.9257	74.6131	110313
florence	Florence	43.7792	11.2463	367150
florencia	Florencia	1.6155	-75.6041	168346
florianopolis	Florianópolis	-27.5967	-48.5492	508826
florianópolis	Florianópolis	-27.5967	-48.5492	508826
floridablanca	Floridablanca	7.0622	-73.0864	267591
floridsdorf	Floridsdorf	48.25	16.4	162779
foggia	Foggia	41.4584	15.5519	137032
fontana	Fontana	34.0922	-117.4351	212704
fontanar	Fontanar	23.0239	-82.408	178601
forli	Forlì	44.2218	12.0414	116696
forlì	Forlì	44.2218	12.0414	116696
formosa	Formosa	-26.1849	-58.1731	222226
fort collins	Fort Collins	40.5853	-105.0844	170924
fort lauderdale	Fort Lauderdale	26.1223	-80.1434	183146
fort wayne	Fort Wayne	41.1306	-85.1289	260326
fort worth	Fort Worth	32.7254	-97.3208	1008106
fortaleza	Fortaleza	-3.7172	-38.5431	2400000
fortechnyi	Fortechnyi	48.4986	32.2537	167451
foshan	Foshan	23.0268	113.1315	9042509
foumban	Foumban	5.7266	10.8986	130287
foz do iguacu	Foz do Iguaçu	-25.5478	-54.5881	297352
foz do iguaçu	Foz do Iguaçu	-25.5478	-54.5881	297352
franca	Franca	-20.5386	-47.4008	365494
franceville	Franceville	-1.6333	13.5836	132895
francisco beltrao	Francisco Beltrão	-26.0811	-53.055	102312
francisco beltrão	Francisco Beltrão	-26.0811	-53.055	102312
francisco morato	Francisco Morato	-23.2817	-46.7453	165139
francistown	Francistown	-21.17	27.5078	103417
franco da rocha	Franco da Rocha	-23.3217	-46.7269	144849
frankfurt am main	Frankfurt am Main	50.1155	8.6842	650000
freetown	Freetown	8.4871	-13.2356	802639
freguesia do o	Freguesia do Ó	-23.4988	-46.6998	137240
freguesia do ó	Freguesia do Ó	-23.4988	-46.6998	137240
freiburg	Freiburg	47.9959	7.8522	237460
fremont	Fremont	37.5483	-121.9886	232206
fresnillo	Fresnillo	23.1749	-102.8679	143281
fresno	Fresno	36.7477	-119.7724	542107
friedrichshain	Friedrichshain	52.5156	13.4548	117829
friedrichshain bezirk	Friedrichshain	52.5156	13.4548	117829
frisco	Frisco	33.1507	-96.8236	154407
fu'an	Fu’an	27.0913	119.6445	154439
fuchu	Fuchū	35.6745	139.4822	262790
fuchū	Fuchū	35.6745	139.4822	262790
fuding	Fuding	27.3273	120.214	192352
fuencarral	Fuencarral	40.5	-3.6833	238765
fuencarral-el pardo	Fuencarral-El Pardo	40.4984	-3.7314	220085
fuenlabrada	Fuenlabrada	40.2842	-3.7942	190496
fuerth	Fürth	49.4759	10.9886	132036
fujairah	Fujairah	25.1164	56.3414	118933
fuji	Fuji	35.1667	138.6833	245392
fujieda	Fujieda	34.8667	138.2667	145032
fujimino	Fujimino	35.902	139.5249	113597
fujinomiya	Fujinomiya	35.2167	138.6167	132507
fujisawa	Fujisawa	35.3493	139.4767	439728
fukayacho	Fukayachō	36.2	139.2833	141268
fukayachō	Fukayachō	36.2	139.2833	141268
fukui-shi	Fukui-shi	36.0644	136.2226	262328
fukuoka	Fukuoka	33.6	130.4167	1612392
fukushima	Fukushima	37.75	140.4667	294237
fukuyama	Fukuyama	34.4833	133.3667	468812
fuling	Fuling	29.71	107.3939	268658
fullerton	Fullerton	33.8703	-117.9253	140847
funchal	Funchal	32.6657	-16.9255	105795
funtua	Funtua	11.5235	7.3117	136811
funza	Funza	4.7164	-74.212	116890
fushun	Fushun	41.8867	123.9436	1400646
fuxin	Fuxin	42.0156	121.6589	689050
fuyang	Fuyang	32.9	115.8167	1768947
fuyu	Fuyu	45.1833	124.8167	138704
fuzhou	Fuzhou	26.0614	119.3061	8291268
fu’an	Fu’an	27.0913	119.6445	154439
fyzabad	Fyzābād	26.7755	82.1502	153047
fyzābād	Fyzābād	26.7755	82.1502	153047
fès al bali	Fès al Bali	34.0701	-4.9547	156000
fürth	Fürth	49.4759	10.9886	132036
fāqūs	Fāqūs	30.7282	31.797	116945
fīrozābād	Fīrozābād	27.1509	78.3978	306409
gabela	Gabela	-10.8515	14.3799	116903
gabes	Gabès	33.8815	10.0982	110075
gaborone	Gaborone	-24.6545	25.9086	246325
gabès	Gabès	33.8815	10.0982	110075
gadag	Gadag	15.4298	75.6297	172612
gadag-betageri	Gadag-Betageri	15.4167	75.6167	172813
gagnoa	Gagnoa	6.1319	-5.9506	277044
gainesville	Gainesville	29.6516	-82.3248	145214
gajuwaka	Gajuwaka	17.7	83.2167	258944
galati	Galaţi	45.4369	28.0503	217851
galaţi	Galaţi	45.4369	28.0503	217851
gama	Gama	-16.0251	-48.0712	139467
gandajika	Gandajika	-6.745	23.9533	208051
gandhidham	Gāndhīdhām	23.0833	70.1333	247992
gandhinagar	Gandhinagar	23.2167	72.6833	292797
gangapur	Gangāpur	26.4725	76.7174	120115
gangavati	Gangavati	15.4313	76.5293	114642
gangneung	Gangneung	37.7527	128.8724	208161
gangtok	Gangtok	27.3257	88.6122	100286
gangu chengguanzhen	Gangu Chengguanzhen	34.7356	105.3263	103589
gangāpur	Gangāpur	26.4725	76.7174	120115
ganja	Ganja	40.6816	46.3613	330663
ganzhou	Ganzhou	25.8466	114.9326	1977253
gao	Gao	16.2717	-0.0447	133110
gaojing	Gaojing	31.3223	121.4751	127512
gaomi	Gaomi	36.3833	119.7528	391986
gaoping	Gaoping	30.7758	106.1029	204368
gaozhou	Gaozhou	21.9197	110.8568	1328658
gapan	Gapan	15.3072	120.9464	129610
garanhuns	Garanhuns	-8.882	-36.5022	151803
garden grove	Garden Grove	33.7739	-117.9415	175393
gardez	Gardez	33.5974	69.2259	103601
garhi khairo	Garhi Khairo	28.0572	67.979	193297
garissa	Garissa	-0.4527	39.646	163399
garland	Garland	32.9126	-96.6389	236897
garut	Garut	-7.245	107.921	131809
gashua	Gashua	12.874	11.0406	125817
gasteiz / vitoria	Gasteiz / Vitoria	42.85	-2.6727	257407
gatineau	Gatineau	45.4772	-75.7016	300045
gaya	Gaya	24.7969	85.0038	474093
gaza	Gaza	31.5016	34.4667	410000
gaziantep	Gaziantep	37.0594	37.3825	2222415
gazipur	Gazipur	23.9984	90.4223	2674697
gboko	Gboko	7.3228	9.0011	365000
gbongan	Gbongan	7.4773	4.3535	139485
gdansk	Gdańsk	54.3523	18.6491	487371
gdańsk	Gdańsk	54.3523	18.6491	487371
gdynia	Gdynia	54.5189	18.5319	257000
gebze	Gebze	40.8028	29.4307	281436
geelong	Geelong	-38.1471	144.3607	282809
geita	Geita	-2.8725	32.2325	318006
gejiu	Gejiu	23.3608	103.1537	136135
gelsenkirchen	Gelsenkirchen	51.5051	7.0965	270028
gemena	Gemena	3.2565	19.7723	197159
general santos	General Santos	6.1128	125.1717	722059
geneva	Geneva	46.2022	6.1457	201741
genoa	Genoa	44.4048	8.9444	580097
gent	Gent	51.05	3.7167	265086
geoje	Geoje	34.8138	128.7056	232921
george	George	-33.963	22.4617	188580
george town	George Town	5.4112	100.3354	158336
georgetown	Georgetown	6.8045	-58.1553	235017
gera	Gera	50.8803	12.0819	104659
gereida	Gereida	11.2754	25.1403	120000
germiston	Germiston	-26.2348	28.1766	255863
getafe	Getafe	40.3057	-3.733	187525
geylang	Geylang	1.3195	103.8869	110201
ghardaia	Ghardaïa	32.4909	3.6735	142913
ghardaïa	Ghardaïa	32.4909	3.6735	142913
ghaziabad	Ghāziābād	28.6654	77.4391	1199191
ghazipur	Ghazīpur	25.5833	83.5853	103095
ghazni	Ghazni	33.5539	68.421	141000
ghazīpur	Ghazīpur	25.5833	83.5853	103095
ghotki	Ghotki	28.0044	69.3157	119879
ghulja	Ghulja	43.9151	81.3215	269158
ghāziābād	Ghāziābād	28.6654	77.4391	1199191
gia lam	Gia Lâm	21.02	105.939	309353
gia lâm	Gia Lâm	21.02	105.939	309353
gia rai	Giá Rai	9.2344	105.4583	145340
gifu	Gifu	35.4229	136.7604	402557
gijang	Gijang	35.2442	129.2139	176388
gijon	Gijón	43.5357	-5.6615	271780
gijón	Gijón	43.5357	-5.6615	271780
gilbert	Gilbert	33.3528	-111.789	247542
gilgit	Gilgit	35.9187	74.3124	216760
gillingham	Gillingham	51.3891	0.5486	101187
gimcheon	Gimcheon	36.1218	128.1198	150000
gimpo-si	Gimpo-si	37.6236	126.7142	203391
gingoog	Gingoog	8.8278	125.0997	138895
ginowan	Ginowan	26.2627	127.7615	100125
girardot city	Girardot City	4.3008	-74.8075	107324
giresun	Giresun	40.917	38.3874	125682
girga	Girga	26.3372	31.8929	151256
giridih	Giridih	24.1862	86.3088	114533
giron	Girón	7.0682	-73.1698	108466
girona	Girona	41.9831	2.8249	100266
girón	Girón	7.0682	-73.1698	108466
gisenyi	Gisenyi	-1.7028	29.2564	172357
giza	Giza	30.0094	31.2086	4367343
giá rai	Giá Rai	9.2344	105.4583	145340
gjien ban	Điện Bàn	15.8885	108.2545	226564
gjong gja	Đống Đa	21.013	105.825	371606
gjong hoi	Đồng Hới	17.4688	106.6223	133672
gjong xoai	Đồng Xoài	11.535	106.8832	168000
gjuc pho	Đức Phổ	14.8135	108.9593	155743
gjuc trong	Đưc Trọng	11.7356	108.3733	161232
glasgow	Glasgow	55.8651	-4.2576	626410
glazov	Glazov	58.14	52.6562	100676
glendale	Glendale	33.5386	-112.186	240126
gliwice	Gliwice	50.2976	18.6766	198835
gloucester	Gloucester	45.35	-75.6333	150012
go vap	Gò Vấp	10.8167	106.6833	110850
godhra	Godhra	22.7755	73.6149	143644
godome	Godomè	6.3895	2.3458	253262
godomè	Godomè	6.3895	2.3458	253262
goelbasi	Gölbaşı	39.7904	32.809	165201
goettingen	Göttingen	51.5344	9.9323	122149
goiania	Goiânia	-16.6786	-49.2539	1536097
goiânia	Goiânia	-16.6786	-49.2539	1536097
gojra	Gojra	31.1493	72.6832	214000
gokalpur	Gokalpur	28.7029	77.2896	121870
gol'yanovo	Gol’yanovo	55.823	37.8131	158000
gold coast	Gold Coast	-28.0003	153.4309	640778
golestan	Golestān	35.5183	51.1819	240000
golestān	Golestān	35.5183	51.1819	240000
golfe	Golfe	-8.8664	13.2617	655796
gol’yanovo	Gol’yanovo	55.823	37.8131	158000
goma	Goma	-1.6741	29.2284	432587
gombe	Gombe	10.2897	11.1673	560000
gomez palacio	Gómez Palacio	25.5687	-103.4996	257352
gonbad-e kavus	Gonbad-e Kāvūs	37.25	55.1672	151910
gonbad-e kāvūs	Gonbad-e Kāvūs	37.25	55.1672	151910
gonda city	Gondā City	27.1318	81.9533	133583
gondal	Gondal	21.9607	70.8025	112197
gonder	Gonder	12.6	37.4667	466000
gondia	Gondiā	21.4603	80.192	132813
gondiā	Gondiā	21.4603	80.192	132813
gondā city	Gondā City	27.1318	81.9533	133583
gongheyong	Gongheyong	22.7592	113.7945	204881
gongzhuling	Gongzhuling	43.5007	124.8198	1073000
gorakhpur	Gorakhpur	26.7663	83.3689	674246
gorgan	Gorgān	36.8427	54.4439	244937
gorgān	Gorgān	36.8427	54.4439	244937
gorontalo	Gorontalo	0.5375	123.0625	205390
gorzow wielkopolski	Gorzów Wielkopolski	52.7337	15.225	114567
gorzów wielkopolski	Gorzów Wielkopolski	52.7337	15.225	114567
gothenburg	Gothenburg	57.7072	11.9668	608462
governador valadares	Governador Valadares	-18.8511	-41.9494	266561
goyang-si	Goyang-si	37.6564	126.835	1061752
gqeberha	Gqeberha	-33.9611	25.6149	1050078
gracia	Gràcia	41.4024	2.1564	121502
grajau	Grajaú	-23.7698	-46.6711	384873
grajaú	Grajaú	-23.7698	-46.6711	384873
granada	Granada	37.1882	-3.6067	233532
grand prairie	Grand Prairie	32.746	-96.9978	187809
grand rapids	Grand Rapids	42.9634	-85.6681	195097
gravatai	Gravataí	-29.9422	-50.9928	265074
gravataí	Gravataí	-29.9422	-50.9928	265074
gravesend	Gravesend	40.5976	-73.9651	112229
graz	Graz	47.0673	15.442	303270
greater noida	Greater Noida	28.4962	77.536	293908
greater sudbury	Greater Sudbury	46.49	-80.99	166004
greeley	Greeley	40.4233	-104.7091	108795
green bay	Green Bay	44.5192	-88.0198	105207
greensboro	Greensboro	36.0726	-79.792	285342
grenoble	Grenoble	45.1787	5.7148	158552
gresham	Gresham	45.4982	-122.4315	110553
grogol	Grogol	-7.6011	110.8186	100613
groningen	Groningen	53.2192	6.5667	244807
grozny	Grozny	43.312	45.6889	297137
gràcia	Gràcia	41.4024	2.1564	121502
guacara	Guacara	10.2261	-67.877	198883
guadalajara	Guadalajara	20.6774	-103.3475	1385629
guadalajara de buga	Guadalajara de Buga	3.9009	-76.2978	114316
guadalupe	Guadalupe	25.6766	-100.2591	673616
guaianases	Guaianases	-23.5433	-46.4108	109316
guanabacoa	Guanabacoa	23.1252	-82.3007	112964
guanare	Guanare	9.0393	-69.7336	112286
guang'an	Guang’an	30.4741	106.637	858159
guangshui	Guangshui	31.6199	113.9978	154771
guangyuan	Guangyuan	32.442	105.823	516424
guangzhou	Guangzhou	23.1167	113.25	18676605
guang’an	Guang’an	30.4741	106.637	858159
guankou	Guankou	28.1586	113.6271	1380000
guantanamo	Guantánamo	20.1444	-75.2092	272801
guantánamo	Guantánamo	20.1444	-75.2092	272801
guara	Guará	-15.8098	-47.972	125703
guarapari	Guarapari	-20.6718	-40.502	136311
guarapuava	Guarapuava	-25.3905	-51.4654	189630
guaratingueta	Guaratinguetá	-22.8164	-45.1925	118044
guaratinguetá	Guaratinguetá	-22.8164	-45.1925	118044
guarenas	Guarenas	10.4703	-66.6193	248588
guaruja	Guarujá	-23.9931	-46.2564	294871
guarujá	Guarujá	-23.9931	-46.2564	294871
guarulhos	Guarulhos	-23.4628	-46.5333	1345364
guará	Guará	-15.8098	-47.972	125703
guatemala city	Guatemala City	14.6407	-90.5133	994938
guatire	Guatire	10.474	-66.5424	227666
guayaquil	Guayaquil	-2.1962	-79.8862	2723665
gucun	Gucun	31.3493	121.3934	240185
gudivada	Gudivāda	16.4355	80.9955	118167
gudivāda	Gudivāda	16.4355	80.9955	118167
guediawaye	Guédiawaye	14.7745	-17.4021	329659
guelma	Guelma	36.4621	7.4261	120004
guelmim	Guelmim	28.987	-10.0574	129200
guelph	Guelph	43.5459	-80.256	143740
guigang	Guigang	23.116	109.5947	1086327
guiguinto	Guiguinto	14.8333	120.8833	118173
guilin	Guilin	25.2802	110.2964	1572300
guixi	Guixi	30.3335	107.3454	188980
guiyang	Guiyang	26.5833	106.7167	5987018
gujangbagh	Gujangbagh	37.1093	79.9343	408894
gujranwala	Gujranwala	32.1557	74.187	2511118
gujrat	Gujrat	32.5742	74.0754	574240
guli	Guli	28.8816	120.0331	964203
gulin	Gulin	28.0422	105.8104	116527
gulu	Gulu	2.7746	32.299	177400
gumi	Gumi	36.1136	128.336	404691
guna	Guna	24.6469	77.3113	180935
gunan	Gunan	29.0231	106.648	208010
gundupalaiyam	Gundupālaiyam	11.941	79.8029	300104
gundupālaiyam	Gundupālaiyam	11.941	79.8029	300104
gunpo	Gunpo	37.3675	126.9469	286485
gunsan	Gunsan	35.9786	126.7114	264656
guntakal	Guntakal	15.1711	77.3624	126270
guntur	Guntur	16.2997	80.4573	670073
gunungsitoli	Gunungsitoli	1.2888	97.6143	136707
guri-si	Guri-si	37.5986	127.1394	195236
gurue	Gurúè	-15.4669	36.9778	168971
gurugram	Gurugram	28.4601	77.0263	886519
gurúè	Gurúè	-15.4669	36.9778	168971
gusau	Gusau	12.1702	6.6641	226857
gustavo adolfo madero	Gustavo Adolfo Madero	19.4939	-99.1107	1185772
guwahati	Guwahati	26.1844	91.7458	962334
guyong	Guyong	14.8361	120.9784	155391
guyuan	Guyuan	36.0067	106.2808	411854
guédiawaye	Guédiawaye	14.7745	-17.4021	329659
gwalior	Gwalior	26.2298	78.1734	1054420
gwangju	Gwangju	35.1547	126.9156	1401235
gwangmyeong	Gwangmyeong	37.4772	126.8664	357545
gwangyang	Gwangyang	34.9414	127.6957	154266
gweru	Gweru	-19.45	29.8167	158200
gyanpur	Gyānpur	25.3327	82.4664	200000
gyeongju	Gyeongju	35.8428	129.2117	245365
gyeongsan-si	Gyeongsan-si	35.8233	128.7378	266951
gyor	Győr	47.6833	17.6351	129301
gyumri	Gyumri	40.7931	43.8464	114667
gyānpur	Gyānpur	25.3327	82.4664	200000
győr	Győr	47.6833	17.6351	129301
gò vấp	Gò Vấp	10.8167	106.6833	110850
gómez palacio	Gómez Palacio	25.5687	-103.4996	257352
gölbaşı	Gölbaşı	39.7904	32.809	165201
göttingen	Göttingen	51.5344	9.9323	122149
gāndhīdhām	Gāndhīdhām	23.0833	70.1333	247992
ha long	Hạ Long	20.9505	107.0734	270054
ha tien	Hà Tiên	10.3831	104.4875	100560
ha tinh	Hà Tĩnh	18.3428	105.9057	266321
ha'il	Ha'il	27.5219	41.6907	605930
haarlem	Haarlem	52.3808	4.6368	162543
habikino	Habikino	34.5528	135.591	109479
habra	Hābra	22.842	88.6561	139297
hachinohe	Hachinohe	40.5	141.5	239046
hachioji	Hachiōji	35.6558	139.3239	579355
hachiōji	Hachiōji	35.6558	139.3239	579355
hada'iq al qubbah	Ḩadā’iq al Qubbah	30.0884	31.2835	339612
hadano	Hadano	35.3711	139.2236	163787
hadejia	Hadejia	12.4535	10.0412	110753
haeju	Haeju	38.0406	125.7147	222396
hafar al-batin	Hafar Al-Batin	28.4328	45.9708	271642
hafizabad	Hafizabad	32.071	73.688	318621
hagen	Hagen	51.3608	7.4717	198972
hagonoy	Hagonoy	14.8341	120.7327	123531
hai ba trung	Hai Bà Trưng	21.0134	105.8477	303586
hai bà trưng	Hai Bà Trưng	21.0134	105.8477	303586
hai chau	Hải Châu	15.9167	108.1333	131427
hai duong	Hải Dương	20.941	106.333	241373
haicheng	Haicheng	40.8516	122.7475	191651
haifa	Haifa	32.813	34.9993	285316
haikou	Haikou	20.0342	110.3465	3001600
hailar	Hailar	49.2	119.7	211066
hailin	Hailin	44.5715	129.3854	144443
hailun	Hailun	47.4466	126.9248	109881
haimen	Haimen	23.1935	116.6122	125427
haiphong	Haiphong	20.8648	106.6834	2625200
haizhou	Haizhou	34.5817	119.1289	1101000
hajipur	Hājīpur	25.6854	85.2098	147688
hakodate	Hakodate	41.7758	140.7367	275730
haldia	Haldia	22.0605	88.1098	170695
haldwani	Haldwani	29.2225	79.5286	139497
halifax	Halifax	44.6427	-63.5769	471559
halisahar	Hālīsahar	22.9322	88.4186	128172
halle (saale)	Halle (Saale)	51.4816	11.9795	237865
halwan	Ḩalwān	29.8414	31.3008	230000
hamadan	Hamadān	34.7992	48.5146	528256
hamadān	Hamadān	34.7992	48.5146	528256
hamah	Ḩamāh	35.1318	36.7578	460602
hamamatsu	Hamamatsu	34.7	137.7333	791707
hamburg	Hamburg	53.5507	9.993	1973896
hamburg-mitte	Hamburg-Mitte	53.55	10.0167	301231
hamburg-nord	Hamburg-Nord	53.5894	9.984	315514
hamhung	Hamhŭng	39.9183	127.5364	559056
hamhŭng	Hamhŭng	39.9183	127.5364	559056
hami	Hami	42.8339	93.506	673383
hamilton	Hamilton	43.2501	-79.8496	569353
hamm	Hamm	51.6803	7.8209	178967
hammamet	Hammamet	36.4	10.6167	106326
hammanskraal	Hammanskraal	-25.4089	28.287	112950
hampton	Hampton	37.0299	-76.3452	137148
hanam	Hanam	37.54	127.2056	254415
hancheng	Hancheng	35.4603	110.4292	397020
handa	Handa	34.8833	136.9333	117884
handan	Handan	36.61	114.4876	1358318
handeni	Handeni	-5.4333	38.0167	108968
hanfeng	Hanfeng	31.1695	108.4031	196528
hangu	Hangu	39.2489	117.7892	208369
hangzhou	Hangzhou	30.2936	120.1614	11936010
hanjia	Hanjia	29.2952	108.1613	108430
hannover	Hannover	52.3705	9.7332	515140
hanoi	Hanoi	21.0245	105.8412	8053663
hanumangarh	Hanumāngarh	29.5818	74.3294	155687
hanumāngarh	Hanumāngarh	29.5818	74.3294	155687
hanzhong	Hanzhong	33.0751	107.0221	1006557
hapur	Hāpur	28.7298	77.7807	242920
harar	Harar	9.3139	42.1181	157000
harare	Harare	-17.8277	31.0534	1542813
harbin	Harbin	45.75	126.65	10009854
harburg	Harburg	53.4606	9.9839	169221
hardoi	Hardoī	27.3949	80.1316	122635
hardoī	Hardoī	27.3949	80.1316	122635
hargeysa	Hargeysa	9.56	44.065	477876
haridwar	Haridwar	29.9479	78.1603	186079
harlem	Harlem	40.8079	-73.9454	116345
